Married,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,h_c,s
1,0,2,630,40,0,0,3,630,0,1,5,1,1,0.4603383057175029
1,0,3,0,0,0,6,0,0,0,1,1,1,1,0.33357167546477856
0,0,2,3940,230,0,0,1,3940,120,0,0,0,0,0.12106164584836165
0,0,3,880,80,0,0,0,730,40,1,6,1,0,0.43043860622470503
1,0,2,950,180,0,0,0,710,0,1,11,1,0,0.585181359263111
1,0,1,3930,180,0,0,0,3930,150,0,0,0,0,0.12171113400426795
0,0,2,5630,310,0,0,0,5630,230,0,0,0,0,0.1113558080242124
0,0,2,240,40,0,0,0,190,40,1,2,1,0,0.3308303874863417
0,1,3,130,130,3,6,0,10,130,0,0,0,0,0.08815655481914628
0,0,2,2990,150,0,0,4,2950,140,0,0,0,0,0.13560646637822055
0,0,3,4580,150,0,0,6,4140,150,0,0,0,1,0.13589696605262944
1,0,2,2490,100,0,0,6,2380,90,0,0,0,0,0.1544166783347031
0,0,3,3150,610,0,0,2,3120,160,0,0,0,0,0.12349012587952361
0,1,3,730,60,0,0,0,560,60,0,0,0,0,0.10451257795297847
0,1,3,630,100,0,0,6,550,100,1,2,1,0,0.35387338955447717
0,0,1,3580,130,0,0,4,3580,90,1,6,1,0,0.47531446692319285
1,0,2,5560,8330,2,0,4,1610,8330,0,0,0,0,0.0048533173836818825
0,0,1,70,50,1,6,0,70,30,0,0,0,0,0.12136451068785971
0,1,2,1330,110,0,0,0,1320,50,0,0,0,0,0.10748258914438068
0,0,2,920,90,0,0,6,900,40,0,0,0,0,0.15316761995005324
1,0,3,9020,370,0,0,6,8990,370,0,0,0,0,0.13710937021722236
0,0,2,4010,2110,1,0,3,4010,150,0,0,0,1,0.11953033949384691
1,0,2,10,10,1,6,0,0,0,0,0,0,0,0.12723554571355514
1,0,2,1470,70,0,0,4,1450,60,0,0,0,0,0.14705589746537484
0,0,2,2800,1680,0,0,2,2800,1680,0,0,0,0,0.07975182543341018
1,0,2,1260,70,0,4,0,1230,70,0,0,0,0,0.12981682115349308
0,0,2,10,10,0,6,0,10,10,0,0,0,1,0.12994021840754266
0,0,3,330,340,3,6,0,150,110,0,0,0,0,0.09877958495044414
0,1,2,870,40,0,0,6,780,40,0,0,0,1,0.13559977299588724
1,0,3,0,0,0,6,0,0,0,1,1,1,0,0.33357167546477856
0,0,3,1710,1180,0,6,0,1700,90,0,0,0,0,0.12349194764034457
0,0,2,2790,370,0,0,0,2660,120,1,4,1,1,0.36835229431554406
1,0,2,130,130,2,6,0,30,40,0,0,0,0,0.11574441798262027
1,0,1,4070,210,0,0,0,3650,0,1,3,1,1,0.3523551152754141
1,0,1,420,40,0,6,0,420,0,1,11,1,1,0.6113459553698173
0,0,3,1780,1620,2,6,0,1780,1120,0,0,0,0,0.0792373213382289
1,0,2,1370,100,0,0,0,1190,60,1,2,1,0,0.3343712749148298
1,0,2,630,630,3,5,0,410,630,0,0,0,0,0.08788461124782734
0,0,1,310,310,1,6,0,220,310,0,0,0,0,0.1101987340944771
0,0,1,4240,3960,1,1,0,870,3960,0,0,0,0,0.0197378692151845
1,0,3,1300,740,1,6,0,1300,370,0,0,0,0,0.11227561854947585
0,1,2,250,60,0,0,1,170,60,1,11,1,1,0.5540744916580592
1,0,3,6060,310,0,0,6,5870,210,0,0,0,0,0.14313129113275094
1,0,3,40,90,3,6,0,0,0,0,0,0,0,0.10950584610966665
0,1,2,510,50,0,0,0,390,50,0,0,0,0,0.10646410056866727
0,0,3,5520,2230,1,1,2,5520,310,0,0,0,0,0.10865225618030971
1,0,2,1440,160,0,0,4,1430,60,0,0,0,0,0.14719218444975735
0,0,3,1700,1880,2,5,0,20,20,0,0,0,0,0.08496074006069941
0,0,3,10500,460,0,0,4,10200,410,0,0,0,0,0.1139840171984566
0,0,2,2780,1460,1,3,0,2780,60,0,0,0,0,0.11316983113019007
0,0,3,920,250,3,6,0,920,180,0,0,0,0,0.09898191596372788
1,0,2,230,230,4,6,0,160,230,0,0,0,0,0.09547502918375042
1,0,1,1520,300,1,2,4,1420,50,0,0,0,0,0.139264827201217
1,0,3,4300,380,0,0,6,4180,150,2,8,1,1,0.68761002782546
0,1,3,1110,170,0,0,0,1100,150,0,0,0,0,0.10381963136359215
0,0,1,1050,920,3,6,0,150,200,0,0,0,0,0.0870184864518144
1,0,2,1560,10,0,1,3,1560,0,1,9,1,0,0.5736867836525256
1,0,1,600,30,0,4,1,600,30,0,0,0,0,0.13863041193566492
1,0,2,8750,320,0,0,2,8750,320,0,0,0,0,0.12044856815673032
0,0,3,870,870,3,6,0,20,40,0,0,0,0,0.09077707153232653
1,0,2,1100,1110,2,6,0,750,70,0,0,0,0,0.10919988474353638
0,0,2,4760,520,0,0,0,4020,150,0,0,0,0,0.1029848284927738
1,0,3,1830,1840,3,6,0,940,1840,0,0,0,1,0.054348949523120756
0,0,3,1490,150,0,0,0,1490,150,0,0,0,0,0.11662853704993233
1,0,3,240,30,0,6,0,240,30,0,0,0,0,0.13413128530060422
0,0,2,0,0,0,6,0,0,0,0,0,0,0,0.130325124053148
1,1,2,1720,240,0,0,6,1410,120,2,4,1,0,0.5528063393374539
1,0,3,30,10,0,6,0,30,0,1,5,1,1,0.4405290993831199
0,0,2,1510,90,0,0,4,1510,80,0,0,0,0,0.14012127395090723
1,0,3,1180,3790,3,6,0,380,420,0,0,0,1,0.08367711880477477
1,0,2,1550,60,0,2,3,1550,60,0,0,0,1,0.14417718599995683
0,0,2,2790,110,0,0,6,2790,110,0,0,0,0,0.14876476667994123
1,0,2,200,150,0,6,0,200,150,0,0,0,0,0.13046678058064792
0,1,2,2290,2380,2,5,1,0,2380,2,3,1,0,0.20440311510022366
1,0,3,150,200,3,6,0,110,20,0,0,0,0,0.10870288832073206
0,0,2,780,160,0,0,3,580,60,2,8,1,1,0.6581233833572627
0,1,0,470,460,4,6,0,0,90,1,1,1,0,0.21764042479288664
0,1,3,1170,120,0,2,0,1170,120,0,0,0,0,0.10668467799607131
0,0,3,230,90,0,6,0,110,30,0,0,0,0,0.12595534888033236
0,0,3,4760,150,0,0,0,4290,120,0,0,0,0,0.10754552581677676
1,0,2,2630,120,0,0,4,2590,120,1,7,1,1,0.5127451153397514
1,0,2,1300,150,0,6,0,1030,150,0,0,0,0,0.1246904292012681
0,0,3,3390,160,0,0,0,3100,110,0,0,0,0,0.11172007051936554
0,0,3,9200,9250,3,3,0,3170,1210,0,0,0,0,0.024673919408150773
0,0,3,810,1000,3,6,0,50,0,1,5,1,0,0.3400514334269078
0,0,3,3030,180,0,0,3,2950,150,1,2,1,0,0.345081319503733
0,0,2,650,70,0,6,0,510,50,1,2,1,0,0.33892850579524025
0,0,2,17640,700,0,0,4,17360,670,0,0,0,0,0.10135494138530912
0,0,3,1010,150,0,6,0,1010,150,0,0,0,0,0.12309068528466409
0,0,2,9590,340,0,0,6,9510,340,0,0,0,0,0.1315792012330493
1,0,2,530,60,0,0,0,400,60,0,0,0,0,0.12478750216152598
1,0,3,20,0,0,6,0,20,0,0,0,0,0,0.1354955651938447
0,0,1,2110,90,0,0,6,2110,0,1,3,1,0,0.42363030004797275
0,0,3,720,450,1,6,0,110,110,0,0,0,0,0.10651183609051751
1,0,2,1390,610,0,4,0,1290,60,0,0,0,0,0.12829855695493372
0,0,3,21060,790,0,0,5,11840,400,0,0,0,0,0.028830338051707555
1,0,3,0,30,1,6,0,0,0,0,0,0,1,0.1265589576306024
0,0,2,4040,160,0,0,3,4030,160,0,0,0,1,0.1292899010307771
1,0,3,3350,150,0,0,3,3190,150,0,0,0,0,0.1326767364308761
0,1,2,1680,70,0,0,3,1680,70,0,0,0,0,0.12034852383816433
0,0,3,2320,2280,1,2,0,1260,0,0,0,0,0,0.09712868755070068
0,0,2,0,0,0,6,0,0,0,0,0,0,0,0.130325124053148
0,0,2,2470,110,0,0,4,2470,90,0,0,0,1,0.13880556285383294
0,0,3,700,60,0,0,0,600,40,2,4,1,1,0.5207435373872735
1,0,1,1550,60,0,1,3,1550,60,0,0,0,0,0.14393530196954116
1,0,1,3000,160,0,0,4,1460,60,1,6,1,0,0.4307469324405931
0,0,2,350,2410,2,6,0,350,310,0,0,0,0,0.10172577176301033
0,0,1,350,330,3,6,0,350,10,1,2,1,0,0.2973075823221728
1,0,2,1130,150,0,6,0,940,60,0,0,0,0,0.12949295058834784
0,0,3,5570,200,0,0,0,5570,200,0,0,0,0,0.11170115304855233
1,0,2,3120,150,0,0,6,3050,140,1,2,1,1,0.3914543682964362
0,0,3,5580,3760,3,3,0,50,880,0,0,0,0,0.03180745150552995
1,0,2,4220,230,0,0,6,4020,200,0,0,0,0,0.14615131158763153
0,0,1,2680,120,0,0,0,2630,90,0,0,0,0,0.11844798189555726
1,0,2,6510,5470,1,0,0,6100,240,0,0,0,0,0.09782085354143757
0,0,2,1220,1210,2,3,0,10,30,1,2,1,1,0.26258522376099175
0,1,3,640,90,0,6,0,640,0,2,5,1,0,0.5377008535225539
1,0,3,1640,1650,3,6,0,20,50,0,0,0,0,0.08388608017943737
1,0,1,150,50,1,6,0,150,30,0,0,0,0,0.12702152985222348
1,0,1,1810,760,2,2,3,1780,610,0,0,0,0,0.10706916264432739
0,0,2,0,240,1,6,0,0,0,1,1,1,1,0.30628859373894995
0,0,2,1110,230,0,0,0,1110,50,0,0,0,0,0.12106025682153361
1,0,3,5000,140,0,0,1,5000,140,0,0,0,1,0.12439452635659237
0,0,0,3590,150,0,0,6,3260,120,0,0,0,0,0.1428511998514618
0,0,3,40,120,1,6,0,40,10,0,0,0,0,0.12039613689781778
0,0,3,610,610,4,6,0,260,160,0,0,0,0,0.08809187301113372
1,0,2,7440,11510,2,2,4,6270,1060,0,0,0,0,0.07268810316196922
1,0,2,300,460,2,6,0,180,40,0,0,0,0,0.11499956562857724
1,0,2,2080,70,0,0,0,2080,70,0,0,0,0,0.12536719312064706
0,0,2,1550,60,0,0,1,1550,40,0,0,0,0,0.1260577270642435
0,0,3,630,90,0,0,6,510,30,1,8,1,1,0.5563381986649545
1,0,2,1490,110,0,0,0,1350,60,1,12,1,1,0.6107217826497152
1,0,3,0,0,0,6,0,0,0,0,0,0,1,0.13551401043998992
1,0,2,2910,80,1,4,2,2910,60,0,0,0,0,0.13054909516192637
0,0,3,1140,1140,3,5,0,370,200,0,0,0,0,0.08649982003857841
0,0,2,4450,320,0,0,0,3920,170,0,0,0,0,0.10590962466093329
1,0,2,5060,240,0,0,4,4790,240,0,0,0,0,0.1317136172627654
0,0,3,6160,7940,1,0,4,6160,400,0,0,0,0,0.10850353948966523
1,0,2,910,130,0,0,0,700,100,1,12,1,1,0.6060127755565134
1,0,2,6170,140,0,0,1,6170,110,0,0,0,0,0.12528197032263172
0,0,3,20,10,0,6,0,20,0,0,0,0,0,0.12943673410320777
0,0,2,10730,610,0,0,4,10010,610,1,2,1,1,0.2882658332250555
0,0,1,5540,220,0,0,2,5540,220,0,0,0,0,0.12188189614486765
1,0,3,910,70,0,6,0,760,50,0,0,0,0,0.12999256719142704
0,1,2,1490,80,0,0,6,1390,60,1,2,1,0,0.3563386624018082
0,0,3,6570,210,0,0,1,6570,210,0,0,0,0,0.11509565330399918
0,0,1,140,30,0,6,0,70,30,0,0,0,0,0.1286726988195483
0,0,3,320,190,3,6,0,320,110,0,0,0,1,0.10149734334778165
0,0,2,180,60,0,6,0,90,30,1,2,1,1,0.34303358619817387
0,0,3,4810,220,0,0,0,4810,220,0,0,0,0,0.11163571463528785
0,0,2,50,50,1,6,0,30,30,0,0,0,0,0.12023172798165495
1,0,3,1000,850,1,1,0,850,60,0,0,0,0,0.11528924529419102
0,1,2,580,570,2,5,0,0,230,0,0,0,0,0.08524166487013192
0,0,3,2300,120,0,0,0,2300,120,1,2,1,1,0.32151152258443216
0,0,2,270,60,0,6,0,120,30,1,8,1,1,0.5049863632554238
0,0,3,70,70,2,6,0,30,70,0,0,0,0,0.10980256549199992
0,1,2,220,220,2,6,0,30,210,2,3,1,0,0.4204240950303685
1,0,2,2230,2240,1,3,0,1950,60,0,0,0,0,0.11373461289809951
1,0,2,1480,60,0,0,6,590,40,0,0,0,0,0.14175039553973942
0,1,2,930,60,0,0,6,860,60,0,0,0,0,0.13514187658306762
1,0,2,1710,60,0,0,3,1710,60,0,0,0,1,0.14167543261864213
0,0,2,230,60,0,2,0,190,60,1,5,1,1,0.41333482825672996
0,0,3,130,30,1,6,0,100,30,0,0,0,0,0.11921109733320212
0,1,2,300,300,1,2,2,160,20,0,0,0,0,0.1100097429037975
0,0,3,460,730,5,6,0,410,730,0,0,0,0,0.07229765259795694
1,0,3,1480,1480,2,6,0,340,130,0,0,0,0,0.09460994469210252
1,0,3,5560,3700,2,1,0,2800,1830,0,0,0,0,0.040422226075285735
0,0,3,4710,180,1,2,2,4710,180,0,0,0,0,0.11614987024841716
1,0,2,2780,510,0,1,0,2780,150,0,0,0,0,0.12259678702487788
0,0,3,360,210,1,6,0,360,90,2,6,1,0,0.5720037226171316
1,0,1,480,50,0,0,0,370,50,0,0,0,0,0.12638402896829803
0,0,3,130,20,0,6,0,130,0,2,6,1,0,0.5989261551298887
0,0,3,350,350,3,6,0,180,350,0,0,0,0,0.09218770158313683
0,0,2,5350,150,0,0,1,5350,150,0,0,0,0,0.11893423151415168
0,0,3,2440,370,0,0,6,2320,370,1,2,1,0,0.35883199691898493
0,0,2,1430,110,0,0,0,1250,60,2,8,1,1,0.6268126284526795
1,0,2,1120,1120,2,6,0,770,1120,0,0,0,0,0.08023384166952005
1,0,1,2900,140,0,0,3,2790,140,0,0,0,0,0.13618043077343386
0,0,3,80,60,1,6,0,80,60,0,0,0,1,0.11871157844294494
1,0,3,3990,3050,4,5,0,120,240,0,0,0,0,0.05065279117181056
1,0,2,4120,220,0,0,4,3620,100,0,0,0,0,0.13356136764804788
0,0,3,4900,230,0,0,3,4380,180,0,0,0,0,0.11811643375145102
0,0,3,40,40,1,6,0,0,0,1,1,1,0,0.3036028971911969
1,0,1,5180,5140,1,3,0,2250,70,0,0,0,0,0.07442249171906562
0,0,1,1270,1280,2,6,0,0,250,0,0,0,0,0.08687800213701846
0,0,3,2430,110,0,0,6,2430,110,0,0,0,0,0.14815973900779572
1,0,2,80,80,1,6,0,0,80,2,5,1,0,0.5574127073968117
1,0,0,1230,100,0,0,6,1120,60,0,0,0,0,0.15902534737949076
0,0,3,2870,100,0,0,0,2870,100,0,0,0,0,0.11722153238142549
0,0,3,220,220,1,6,0,0,220,1,1,1,0,0.28227860076965
0,0,2,630,460,1,0,4,630,0,2,4,1,0,0.5543439609625077
0,1,2,2770,210,0,0,5,2490,0,1,13,1,1,0.6433600066463069
1,0,2,570,50,0,0,5,480,40,1,2,1,1,0.392676747103206
1,0,2,1300,920,3,6,0,1300,100,0,0,0,0,0.10611965580375307
1,0,2,300,30,0,0,4,210,30,1,2,1,0,0.3833145020863945
1,0,2,290,290,3,6,0,240,290,0,0,0,0,0.10089478749479112
1,0,2,1420,70,0,0,3,1420,70,0,0,0,0,0.14154920646201177
1,0,3,1150,1150,3,6,0,30,0,0,0,0,0,0.09225786401982049
0,0,1,940,140,0,0,6,740,140,1,6,1,1,0.4908945551188741
0,0,3,330,330,2,6,0,130,40,0,0,0,0,0.10785020070193262
0,0,3,650,240,0,6,0,240,0,1,3,1,1,0.3564460027188789
0,0,3,1500,1500,3,6,0,690,950,0,0,0,0,0.06896745226827644
1,0,1,3000,4580,2,5,0,3000,40,0,0,0,1,0.11114772791778191
0,0,1,50,120,2,6,0,50,40,0,0,0,1,0.11287963556118848
0,0,3,0,0,0,6,0,0,0,1,1,1,0,0.32197243774180423
1,0,1,1020,80,0,0,0,920,60,1,12,1,0,0.614987198296262
0,1,3,270,40,0,6,0,240,30,0,0,0,0,0.113583976252273
0,0,2,1100,90,0,0,6,1100,60,1,8,1,1,0.5596494988755227
1,0,2,10610,460,0,0,3,10610,410,0,0,0,0,0.12044903358086079
0,0,2,20,60,3,6,0,0,0,0,0,0,0,0.10553205782538698
1,0,2,490,70,0,0,6,490,70,0,0,0,0,0.1597242736348482
1,0,2,2610,270,0,0,0,2610,110,1,2,1,1,0.33469579393824606
1,0,2,1110,160,0,0,0,1100,60,1,2,1,0,0.34080572882450827
0,0,1,3090,150,0,0,3,3090,130,0,0,0,0,0.1323023786155809
1,0,3,1310,1310,1,1,0,290,1310,1,2,1,0,0.21184011931941046
1,0,2,330,250,3,6,0,90,250,0,0,0,0,0.09932184672309309
0,0,3,1220,60,0,0,0,1060,60,1,2,1,1,0.3221237636727225
0,0,3,1410,120,0,6,0,1070,120,0,0,0,0,0.11803992417030973
1,0,3,9160,650,1,1,0,8450,170,0,0,0,0,0.09746608707985724
1,0,2,8750,340,0,0,0,8750,340,0,0,0,0,0.11058773402078427
1,0,2,1510,70,0,2,4,1430,60,0,0,0,1,0.14821847204976504
1,0,2,700,60,0,0,0,580,50,1,13,1,1,0.6403240149989754
1,0,2,20,20,1,6,0,10,10,0,0,0,1,0.1268584338800299
1,0,1,880,50,0,0,6,850,50,0,0,0,1,0.16058344588914225
1,0,3,6090,3220,1,1,0,5930,330,0,0,0,0,0.10094994071641836
0,0,3,0,0,0,6,0,0,0,0,0,0,0,0.1294638913657178
0,0,3,1540,1540,3,4,0,0,0,1,1,1,0,0.21912088029438787
1,0,1,590,220,1,6,0,590,40,0,0,0,0,0.126123623295669
1,0,2,200,440,3,6,0,190,150,0,0,0,1,0.10563473785570261
0,0,2,10,30,1,6,0,10,10,0,0,0,0,0.12131071411152754
0,0,3,1500,610,3,5,0,60,0,0,0,0,0,0.08331764440636716
1,0,3,610,50,0,0,0,500,50,0,0,0,0,0.12459922788868621
0,0,2,50,50,2,6,0,30,50,0,0,0,0,0.11153712407810157
1,0,2,1470,910,1,1,3,1470,0,1,3,1,1,0.3849972563541131
1,0,2,40,40,3,6,0,0,40,1,1,1,0,0.28095533293625424
0,0,2,4960,200,0,0,1,4960,120,0,0,0,0,0.12023626517990478
1,0,3,10820,440,0,0,6,10750,400,0,0,0,0,0.1334970872524188
1,0,3,600,600,2,6,0,180,100,0,0,0,0,0.10723605323451581
0,1,2,90,120,3,6,0,0,0,1,1,1,0,0.24592765942755898
1,0,1,1230,60,0,0,1,1170,50,0,0,0,0,0.1316628118842706
1,0,3,4450,160,0,0,0,4450,160,0,0,0,0,0.1193363159627734
0,1,2,1340,100,0,0,4,1300,70,2,7,1,0,0.6161126581666482
0,0,2,610,50,0,1,4,590,50,1,2,1,1,0.37368488927342136
0,0,2,720,720,2,2,0,40,80,0,0,0,0,0.09623654058947564
1,0,2,2020,2020,3,5,0,270,0,0,0,0,0,0.08291709694650365
0,0,2,0,0,0,6,0,0,0,1,1,1,0,0.3236381987499986
0,1,2,80,0,0,6,0,80,0,0,0,0,1,0.11601969872457442
1,0,1,600,80,0,0,4,470,0,1,3,1,1,0.4124102119436059
0,0,3,1230,2070,1,6,0,970,310,0,0,0,0,0.10403955626665322
1,0,2,5720,5720,4,5,0,750,5720,0,0,0,0,0.007320665520035595
1,0,3,1300,60,0,0,0,1150,60,0,0,0,0,0.12295498496028395
0,0,2,7890,360,0,0,4,7710,360,1,6,1,1,0.43571942880598863
1,0,3,1210,920,3,6,0,110,20,0,0,0,0,0.092105225798121
0,1,3,300,90,0,6,0,300,30,0,0,0,0,0.1140026035761369
1,0,3,120,310,4,6,0,0,0,1,1,1,0,0.26337192199205145
1,0,3,810,810,3,6,0,50,280,1,2,1,0,0.26124062755418315
0,0,3,1520,60,0,0,0,1520,60,0,0,0,1,0.11971898307097704
0,0,3,570,60,0,6,0,350,40,0,0,0,0,0.12358776102902344
0,0,3,4100,300,0,0,6,3690,180,2,8,1,1,0.664274664245708
1,0,2,1880,100,0,0,5,1850,70,0,0,0,0,0.15171154507465928
1,0,1,3830,160,0,0,3,3730,160,0,0,0,0,0.13473260461206926
0,0,3,9330,370,0,0,6,9280,350,1,2,1,1,0.35046543137751135
1,0,2,40,40,1,6,0,40,10,0,0,0,0,0.12699996757092852
0,0,3,160,110,1,6,0,160,110,0,0,0,0,0.11692001410111934
1,0,2,1490,70,0,0,4,1410,60,0,0,0,0,0.14583496870206875
0,0,3,4830,240,0,0,5,4670,240,0,0,0,0,0.13218571440118232
1,0,3,410,70,0,2,0,390,60,0,0,0,1,0.1281036068354306
0,0,2,440,60,0,0,0,390,0,1,14,1,1,0.6608125554012243
1,0,3,350,350,3,6,0,30,60,0,0,0,0,0.1029668138485725
1,0,2,1490,130,0,0,6,1240,130,1,4,1,0,0.4434664133305723
1,0,2,5340,5340,1,2,0,2420,0,0,0,0,0,0.0747078873884371
0,0,2,6410,850,0,0,3,6410,200,0,0,0,0,0.12531596002664158
0,0,2,2780,210,0,0,6,2770,0,1,18,1,1,0.7984743470945656
0,0,2,5440,210,0,0,0,5180,190,0,0,0,0,0.1087738904781259
1,0,3,3240,2350,3,5,0,90,1380,0,0,0,0,0.04333795806804785
0,1,2,1740,110,0,0,5,700,110,1,2,1,1,0.30891049300275103
1,0,1,4870,310,0,0,0,4440,180,0,0,0,0,0.11270558990954539
1,0,3,20,10,0,6,0,20,10,0,0,0,1,0.13510696071073022
0,0,2,10,10,0,6,0,10,10,0,0,0,0,0.12994021840754266
0,0,3,370,370,1,3,0,30,0,1,2,1,0,0.3102384619159077
1,0,2,580,50,0,0,0,570,0,1,11,1,1,0.5950586867295907
0,0,2,1430,90,0,0,0,1210,80,0,0,0,0,0.11621940817296027
1,0,2,180,180,3,6,0,10,180,0,0,0,0,0.10255626618852708
0,0,3,410,410,3,6,0,170,130,0,0,0,0,0.09725009757931712
1,0,3,2770,150,0,0,0,2730,150,0,0,0,0,0.12040624709002228
0,0,3,910,910,3,6,0,210,0,1,2,1,0,0.2702163571548574
0,0,3,290,290,2,6,0,180,130,0,0,0,0,0.10650308471834363
0,0,3,2800,160,0,0,2,2800,160,0,0,0,0,0.12472055363840147
1,0,2,2030,290,0,0,0,1660,120,2,9,1,1,0.652142852018992
0,0,2,2570,2300,2,6,0,340,570,0,0,0,0,0.06684982639681943
1,0,3,0,0,0,6,0,0,0,1,1,1,1,0.33357167546477856
1,0,2,60,60,3,6,0,10,20,0,0,0,1,0.10947030270418716
1,0,1,2100,120,0,0,3,1950,90,1,2,1,0,0.3642872126395804
1,0,2,140,30,0,6,0,90,30,0,0,0,0,0.1341776278566074
0,0,2,10720,280,0,0,3,10720,280,0,0,0,0,0.11940253798109314
1,0,2,0,30,1,6,0,0,0,1,1,1,1,0.31796773374327897
0,0,3,890,460,0,6,0,870,460,0,0,0,0,0.11217554571790465
0,0,1,50,50,2,6,0,0,20,0,0,0,0,0.11278477313403476
0,0,1,900,110,0,0,6,750,40,2,4,1,1,0.5885609204347472
0,1,3,350,50,0,6,0,230,50,0,0,0,1,0.11142686535897024
0,0,3,1460,1430,1,5,0,320,90,0,0,0,0,0.09718658140708374
1,0,3,5720,240,0,0,4,5720,210,0,0,0,0,0.1363728632785636
0,0,3,530,310,4,6,0,300,310,0,0,0,0,0.08600861958673127
1,0,3,4890,180,0,1,1,4890,180,0,0,0,0,0.12408569230837603
0,0,2,5810,3050,0,0,0,5810,1220,0,0,0,0,0.08152279587177037
1,0,2,0,0,0,6,0,0,0,1,1,1,1,0.3352677730072261
1,0,1,2400,790,0,0,2,2320,130,0,0,0,0,0.1317249471963794
1,0,1,6260,310,0,0,3,6210,250,1,2,1,0,0.3482059866912402
0,0,2,70,70,3,6,0,20,30,0,0,0,0,0.10412483217187983
0,0,2,270,150,3,6,0,70,10,0,0,0,0,0.10229299523941347
1,0,3,390,390,3,6,0,0,0,1,1,1,1,0.26970230067845463
1,0,2,1530,70,0,0,3,1460,60,1,2,1,0,0.36888768967141583
1,0,2,3300,170,0,0,4,3230,170,1,2,1,0,0.3676246694999246
0,0,3,0,0,0,6,0,0,0,1,1,1,0,0.32197243774180423
1,0,2,2100,150,0,0,2,2050,90,0,0,0,0,0.1337793441964492
1,0,2,210,120,0,6,0,190,120,1,2,1,0,0.3507315366845748
1,0,1,1110,60,0,6,0,1020,60,0,0,0,0,0.13228514839730532
0,0,2,560,60,0,0,5,470,50,1,10,1,0,0.602236983112914
0,0,2,880,30,0,4,2,870,30,1,2,1,1,0.36089176781368104
0,0,3,460,690,3,6,0,460,80,1,2,1,0,0.2886537693786661
1,0,2,1270,60,0,2,0,1220,60,1,2,1,0,0.3435817029633546
1,0,1,50,50,2,6,0,30,30,1,2,1,0,0.3243039904289016
0,1,2,630,160,0,0,5,480,50,1,15,1,1,0.6981628615374615
0,1,2,2430,90,0,0,4,2380,90,0,0,0,0,0.12295601969794749
1,0,2,0,0,0,6,0,0,0,1,1,1,1,0.3352677730072261
1,0,3,590,590,1,6,0,350,340,0,0,0,0,0.11011292319381745
0,0,2,940,880,1,1,4,890,60,0,0,0,0,0.1316136102001085
1,0,2,1250,60,0,0,1,1250,60,0,0,0,0,0.13150221006287655
1,0,1,1300,110,0,0,1,1220,110,1,6,1,1,0.4545690159857692
0,0,1,10330,270,0,0,1,10330,270,0,0,0,0,0.11164894591027714
1,0,1,1120,150,0,6,0,1080,150,0,0,0,0,0.12978425627741827
1,0,1,1260,70,0,2,0,1150,50,0,0,0,0,0.12781025792466064
1,0,1,310,310,3,6,0,190,60,0,0,0,0,0.10747815874821134
1,0,2,750,330,0,0,0,720,50,0,0,0,0,0.1264645358365522
1,0,2,30,280,2,6,0,0,0,0,0,0,0,0.11819205632069744
0,0,3,1830,60,0,5,0,820,50,0,0,0,0,0.10830647636598625
1,0,2,3200,210,0,0,3,3200,150,0,0,0,0,0.1366296937950359
1,0,1,3780,310,0,0,0,2860,110,0,0,0,0,0.10806768839040404
1,0,1,80,40,1,6,0,80,10,0,0,0,0,0.1278121067032525
1,0,2,750,50,0,6,0,750,40,0,0,0,0,0.13415449083311656
0,0,2,1150,150,0,6,0,1150,150,0,0,0,0,0.12379594925493453
1,0,2,120,90,1,6,0,120,90,0,0,0,0,0.12404172508309128
1,0,3,0,0,0,6,0,0,0,0,0,0,1,0.13551401043998992
0,0,1,520,170,1,5,0,520,40,1,2,1,1,0.32681928761498036
0,0,2,1910,1810,1,3,0,250,80,2,6,1,1,0.49517455665240984
0,0,3,5210,370,0,0,0,5030,270,1,2,1,0,0.29959373316682425
0,0,3,2030,490,2,4,0,2030,490,0,0,0,0,0.09445166388407275
1,0,2,5860,270,0,0,6,5730,250,0,0,0,0,0.14389173811721576
0,0,2,2250,170,0,0,0,2090,110,1,11,1,1,0.5642618837512456
0,1,2,900,80,0,0,6,830,30,2,7,1,0,0.6398650117931975
1,0,3,4670,210,0,0,0,4580,210,0,0,0,0,0.1159366229197065
0,1,3,950,100,0,0,6,870,50,1,2,1,0,0.35700538546268845
0,1,2,890,80,0,0,6,760,60,1,12,1,0,0.632295313636155
0,1,2,610,50,0,0,6,570,0,1,5,1,1,0.4464463448624796
0,0,3,4850,4580,1,1,0,4010,180,0,0,0,0,0.09101518509334079
0,0,3,490,530,3,6,0,140,530,0,0,0,0,0.08494879573292273
1,0,3,80,80,3,6,0,10,10,0,0,0,1,0.1087015707888539
1,0,2,150,150,2,6,0,50,150,1,2,1,1,0.31110157170155006
0,0,3,620,1640,3,6,0,210,240,0,0,0,0,0.09088030613940866
1,0,3,2260,930,0,6,0,1630,930,0,0,0,0,0.09273712281522942
1,0,2,6640,310,0,0,6,5950,220,0,0,0,0,0.13356594424310492
0,0,0,70,70,1,6,0,0,0,0,0,0,1,0.1220009930784344
